record_date,bank_id,bank_name,city,state,latitude,longitude,blood_group,inventory_units,storage_capacity_units,donations_received,requests_received,units_expired,emergency_event_flag,data_origin,generation_seed
2025-02-14,bank_002,Synthetic Reference Centre South,Kanpur,Uttar Pradesh,26.431,80.29,O+,127,128,19,13,0,0,SYNTHETIC_DATA_SET,42
2025-02-15,bank_002,Synthetic Reference Centre South,Kanpur,Uttar Pradesh,26.431,80.29,O+,121,128,15,20,1,0,SYNTHETIC_DATA_SET,42
2025-02-16,bank_002,Synthetic Reference Centre South,Kanpur,Uttar Pradesh,26.431,80.29,O+,113,128,9,15,2,0,SYNTHETIC_DATA_SET,42
2025-02-17,bank_002,Synthetic Reference Centre South,Kanpur,Uttar Pradesh,26.431,80.29,O+,121,128,19,8,3,0,SYNTHETIC_DATA_SET,42
2025-02-18,bank_002,Synthetic Reference Centre South,Kanpur,Uttar Pradesh,26.431,80.29,O+,128,128,19,11,1,0,SYNTHETIC_DATA_SET,42
2025-02-19,bank_002,Synthetic Reference Centre South,Kanpur,Uttar Pradesh,26.431,80.29,O+,128,128,26,11,2,0,SYNTHETIC_DATA_SET,42
2025-02-20,bank_002,Synthetic Reference Centre South,Kanpur,Uttar Pradesh,26.431,80.29,O+,120,128,15,16,7,0,SYNTHETIC_DATA_SET,42
2025-02-21,bank_002,Synthetic Reference Centre South,Kanpur,Uttar Pradesh,26.431,80.29,O+,114,128,13,17,2,0,SYNTHETIC_DATA_SET,42
2025-02-22,bank_002,Synthetic Reference Centre South,Kanpur,Uttar Pradesh,26.431,80.29,O+,118,128,12,7,1,0,SYNTHETIC_DATA_SET,42
2025-02-23,bank_002,Synthetic Reference Centre South,Kanpur,Uttar Pradesh,26.431,80.29,O+,113,128,9,12,2,0,SYNTHETIC_DATA_SET,42
2025-02-24,bank_002,Synthetic Reference Centre South,Kanpur,Uttar Pradesh,26.431,80.29,O+,124,128,25,14,0,0,SYNTHETIC_DATA_SET,42
2025-02-25,bank_002,Synthetic Reference Centre South,Kanpur,Uttar Pradesh,26.431,80.29,O+,124,128,24,22,2,0,SYNTHETIC_DATA_SET,42
2025-02-26,bank_002,Synthetic Reference Centre South,Kanpur,Uttar Pradesh,26.431,80.29,O+,123,128,18,16,3,0,SYNTHETIC_DATA_SET,42
2025-02-27,bank_002,Synthetic Reference Centre South,Kanpur,Uttar Pradesh,26.431,80.29,O+,128,128,14,9,0,0,SYNTHETIC_DATA_SET,42
2025-02-28,bank_002,Synthetic Reference Centre South,Kanpur,Uttar Pradesh,26.431,80.29,O+,124,128,10,14,0,0,SYNTHETIC_DATA_SET,42
2025-03-01,bank_002,Synthetic Reference Centre South,Kanpur,Uttar Pradesh,26.431,80.29,O+,119,128,13,18,0,0,SYNTHETIC_DATA_SET,42
2025-03-02,bank_002,Synthetic Reference Centre South,Kanpur,Uttar Pradesh,26.431,80.29,O+,122,128,14,9,2,0,SYNTHETIC_DATA_SET,42
2025-03-03,bank_002,Synthetic Reference Centre South,Kanpur,Uttar Pradesh,26.431,80.29,O+,128,128,24,8,3,0,SYNTHETIC_DATA_SET,42
2025-03-04,bank_002,Synthetic Reference Centre South,Kanpur,Uttar Pradesh,26.431,80.29,O+,128,128,16,10,1,0,SYNTHETIC_DATA_SET,42
2025-03-05,bank_002,Synthetic Reference Centre South,Kanpur,Uttar Pradesh,26.431,80.29,O+,124,128,12,15,1,0,SYNTHETIC_DATA_SET,42
2025-03-06,bank_002,Synthetic Reference Centre South,Kanpur,Uttar Pradesh,26.431,80.29,O+,126,128,14,12,0,0,SYNTHETIC_DATA_SET,42
2025-03-07,bank_002,Synthetic Reference Centre South,Kanpur,Uttar Pradesh,26.431,80.29,O+,121,128,13,17,1,0,SYNTHETIC_DATA_SET,42
2025-03-08,bank_002,Synthetic Reference Centre South,Kanpur,Uttar Pradesh,26.431,80.29,O+,86,128,14,48,1,0,SYNTHETIC_DATA_SET,42
2025-03-09,bank_002,Synthetic Reference Centre South,Kanpur,Uttar Pradesh,26.431,80.29,O+,59,128,5,31,1,1,SYNTHETIC_DATA_SET,42
2025-03-10,bank_002,Synthetic Reference Centre South,Kanpur,Uttar Pradesh,26.431,80.29,O+,59,128,23,21,2,0,SYNTHETIC_DATA_SET,42
2025-03-11,bank_002,Synthetic Reference Centre South,Kanpur,Uttar Pradesh,26.431,80.29,O+,60,128,14,12,1,0,SYNTHETIC_DATA_SET,42
2025-03-12,bank_002,Synthetic Reference Centre South,Kanpur,Uttar Pradesh,26.431,80.29,O+,54,128,11,14,3,0,SYNTHETIC_DATA_SET,42
2025-03-13,bank_002,Synthetic Reference Centre South,Kanpur,Uttar Pradesh,26.431,80.29,O+,71,128,29,12,0,0,SYNTHETIC_DATA_SET,42
2025-03-14,bank_002,Synthetic Reference Centre South,Kanpur,Uttar Pradesh,26.431,80.29,O+,71,128,13,9,4,0,SYNTHETIC_DATA_SET,42
2025-03-15,bank_002,Synthetic Reference Centre South,Kanpur,Uttar Pradesh,26.431,80.29,O+,68,128,8,11,0,0,SYNTHETIC_DATA_SET,42
2025-03-16,bank_002,Synthetic Reference Centre South,Kanpur,Uttar Pradesh,26.431,80.29,O+,72,128,14,10,0,0,SYNTHETIC_DATA_SET,42
2025-03-17,bank_002,Synthetic Reference Centre South,Kanpur,Uttar Pradesh,26.431,80.29,O+,73,128,13,12,0,0,SYNTHETIC_DATA_SET,42
2025-03-18,bank_002,Synthetic Reference Centre South,Kanpur,Uttar Pradesh,26.431,80.29,O+,75,128,24,20,2,0,SYNTHETIC_DATA_SET,42
2025-03-19,bank_002,Synthetic Reference Centre South,Kanpur,Uttar Pradesh,26.431,80.29,O+,81,128,12,5,1,0,SYNTHETIC_DATA_SET,42
2025-03-20,bank_002,Synthetic Reference Centre South,Kanpur,Uttar Pradesh,26.431,80.29,O+,72,128,11,19,1,0,SYNTHETIC_DATA_SET,42
2025-03-21,bank_002,Synthetic Reference Centre South,Kanpur,Uttar Pradesh,26.431,80.29,O+,79,128,21,14,0,0,SYNTHETIC_DATA_SET,42
2025-03-22,bank_002,Synthetic Reference Centre South,Kanpur,Uttar Pradesh,26.431,80.29,O+,71,128,15,21,2,0,SYNTHETIC_DATA_SET,42
2025-03-23,bank_002,Synthetic Reference Centre South,Kanpur,Uttar Pradesh,26.431,80.29,O+,68,128,9,9,3,0,SYNTHETIC_DATA_SET,42
2025-03-24,bank_002,Synthetic Reference Centre South,Kanpur,Uttar Pradesh,26.431,80.29,O+,71,128,15,11,1,0,SYNTHETIC_DATA_SET,42
2025-03-25,bank_002,Synthetic Reference Centre South,Kanpur,Uttar Pradesh,26.431,80.29,O+,79,128,21,13,0,0,SYNTHETIC_DATA_SET,42
2025-03-26,bank_002,Synthetic Reference Centre South,Kanpur,Uttar Pradesh,26.431,80.29,O+,98,128,31,10,2,0,SYNTHETIC_DATA_SET,42
2025-03-27,bank_002,Synthetic Reference Centre South,Kanpur,Uttar Pradesh,26.431,80.29,O+,105,128,19,11,1,0,SYNTHETIC_DATA_SET,42
2025-03-28,bank_002,Synthetic Reference Centre South,Kanpur,Uttar Pradesh,26.431,80.29,O+,105,128,10,8,2,0,SYNTHETIC_DATA_SET,42
2025-03-29,bank_002,Synthetic Reference Centre South,Kanpur,Uttar Pradesh,26.431,80.29,O+,96,128,12,19,2,0,SYNTHETIC_DATA_SET,42
2025-03-30,bank_002,Synthetic Reference Centre South,Kanpur,Uttar Pradesh,26.431,80.29,O+,95,128,19,18,2,0,SYNTHETIC_DATA_SET,42
2025-03-31,bank_002,Synthetic Reference Centre South,Kanpur,Uttar Pradesh,26.431,80.29,O+,89,128,16,18,4,0,SYNTHETIC_DATA_SET,42
2025-04-01,bank_002,Synthetic Reference Centre South,Kanpur,Uttar Pradesh,26.431,80.29,O+,87,128,16,18,0,0,SYNTHETIC_DATA_SET,42
2025-04-02,bank_002,Synthetic Reference Centre South,Kanpur,Uttar Pradesh,26.431,80.29,O+,95,128,18,8,2,0,SYNTHETIC_DATA_SET,42
2025-04-03,bank_002,Synthetic Reference Centre South,Kanpur,Uttar Pradesh,26.431,80.29,O+,99,128,17,11,2,0,SYNTHETIC_DATA_SET,42
2025-04-04,bank_002,Synthetic Reference Centre South,Kanpur,Uttar Pradesh,26.431,80.29,O+,101,128,15,12,1,0,SYNTHETIC_DATA_SET,42
2025-04-05,bank_002,Synthetic Reference Centre South,Kanpur,Uttar Pradesh,26.431,80.29,O+,100,128,10,10,1,0,SYNTHETIC_DATA_SET,42
2025-04-06,bank_002,Synthetic Reference Centre South,Kanpur,Uttar Pradesh,26.431,80.29,O+,97,128,13,14,2,0,SYNTHETIC_DATA_SET,42
2025-04-07,bank_002,Synthetic Reference Centre South,Kanpur,Uttar Pradesh,26.431,80.29,O+,107,128,23,12,1,0,SYNTHETIC_DATA_SET,42
2025-04-08,bank_002,Synthetic Reference Centre South,Kanpur,Uttar Pradesh,26.431,80.29,O+,117,128,17,7,0,0,SYNTHETIC_DATA_SET,42
2025-04-09,bank_002,Synthetic Reference Centre South,Kanpur,Uttar Pradesh,26.431,80.29,O+,120,128,15,12,0,0,SYNTHETIC_DATA_SET,42
2025-04-10,bank_002,Synthetic Reference Centre South,Kanpur,Uttar Pradesh,26.431,80.29,O+,128,128,28,9,3,0,SYNTHETIC_DATA_SET,42
2025-04-11,bank_002,Synthetic Reference Centre South,Kanpur,Uttar Pradesh,26.431,80.29,O+,121,128,16,20,3,0,SYNTHETIC_DATA_SET,42
2025-04-12,bank_002,Synthetic Reference Centre South,Kanpur,Uttar Pradesh,26.431,80.29,O+,128,128,27,12,0,0,SYNTHETIC_DATA_SET,42
2025-04-13,bank_002,Synthetic Reference Centre South,Kanpur,Uttar Pradesh,26.431,80.29,O+,122,128,5,10,1,0,SYNTHETIC_DATA_SET,42
2025-04-14,bank_002,Synthetic Reference Centre South,Kanpur,Uttar Pradesh,26.431,80.29,O+,124,128,14,10,2,0,SYNTHETIC_DATA_SET,42
2025-04-15,bank_002,Synthetic Reference Centre South,Kanpur,Uttar Pradesh,26.431,80.29,O+,128,128,14,10,0,0,SYNTHETIC_DATA_SET,42
2025-04-16,bank_002,Synthetic Reference Centre South,Kanpur,Uttar Pradesh,26.431,80.29,O+,127,128,12,11,2,0,SYNTHETIC_DATA_SET,42
2025-04-17,bank_002,Synthetic Reference Centre South,Kanpur,Uttar Pradesh,26.431,80.29,O+,127,128,14,10,4,0,SYNTHETIC_DATA_SET,42
2025-04-18,bank_002,Synthetic Reference Centre South,Kanpur,Uttar Pradesh,26.431,80.29,O+,127,128,10,8,2,0,SYNTHETIC_DATA_SET,42
2025-04-19,bank_002,Synthetic Reference Centre South,Kanpur,Uttar Pradesh,26.431,80.29,O+,127,128,20,19,1,0,SYNTHETIC_DATA_SET,42
2025-04-20,bank_002,Synthetic Reference Centre South,Kanpur,Uttar Pradesh,26.431,80.29,O+,119,128,15,21,2,0,SYNTHETIC_DATA_SET,42
2025-04-21,bank_002,Synthetic Reference Centre South,Kanpur,Uttar Pradesh,26.431,80.29,O+,104,128,4,19,0,1,SYNTHETIC_DATA_SET,42
2025-04-22,bank_002,Synthetic Reference Centre South,Kanpur,Uttar Pradesh,26.431,80.29,O+,105,128,13,10,2,0,SYNTHETIC_DATA_SET,42
2025-04-23,bank_002,Synthetic Reference Centre South,Kanpur,Uttar Pradesh,26.431,80.29,O+,108,128,10,7,0,0,SYNTHETIC_DATA_SET,42
2025-04-24,bank_002,Synthetic Reference Centre South,Kanpur,Uttar Pradesh,26.431,80.29,O+,95,128,11,23,1,0,SYNTHETIC_DATA_SET,42
2025-04-25,bank_002,Synthetic Reference Centre South,Kanpur,Uttar Pradesh,26.431,80.29,O+,95,128,18,15,3,0,SYNTHETIC_DATA_SET,42
2025-04-26,bank_002,Synthetic Reference Centre South,Kanpur,Uttar Pradesh,26.431,80.29,O+,80,128,13,27,1,1,SYNTHETIC_DATA_SET,42
2025-04-27,bank_002,Synthetic Reference Centre South,Kanpur,Uttar Pradesh,26.431,80.29,O+,91,128,27,16,0,0,SYNTHETIC_DATA_SET,42
2025-04-28,bank_002,Synthetic Reference Centre South,Kanpur,Uttar Pradesh,26.431,80.29,O+,87,128,11,10,5,0,SYNTHETIC_DATA_SET,42
2025-04-29,bank_002,Synthetic Reference Centre South,Kanpur,Uttar Pradesh,26.431,80.29,O+,84,128,14,14,3,0,SYNTHETIC_DATA_SET,42
2025-04-30,bank_002,Synthetic Reference Centre South,Kanpur,Uttar Pradesh,26.431,80.29,O+,92,128,21,10,3,0,SYNTHETIC_DATA_SET,42
2025-05-01,bank_002,Synthetic Reference Centre South,Kanpur,Uttar Pradesh,26.431,80.29,O+,88,128,11,14,1,0,SYNTHETIC_DATA_SET,42
2025-05-02,bank_002,Synthetic Reference Centre South,Kanpur,Uttar Pradesh,26.431,80.29,O+,82,128,8,14,0,0,SYNTHETIC_DATA_SET,42
2025-05-03,bank_002,Synthetic Reference Centre South,Kanpur,Uttar Pradesh,26.431,80.29,O+,82,128,15,14,1,0,SYNTHETIC_DATA_SET,42
2025-05-04,bank_002,Synthetic Reference Centre South,Kanpur,Uttar Pradesh,26.431,80.29,O+,84,128,16,12,2,0,SYNTHETIC_DATA_SET,42
2025-05-05,bank_002,Synthetic Reference Centre South,Kanpur,Uttar Pradesh,26.431,80.29,O+,81,128,18,20,1,0,SYNTHETIC_DATA_SET,42
2025-05-06,bank_002,Synthetic Reference Centre South,Kanpur,Uttar Pradesh,26.431,80.29,O+,78,128,18,20,1,0,SYNTHETIC_DATA_SET,42
2025-05-07,bank_002,Synthetic Reference Centre South,Kanpur,Uttar Pradesh,26.431,80.29,O+,66,128,14,25,1,0,SYNTHETIC_DATA_SET,42
2025-05-08,bank_002,Synthetic Reference Centre South,Kanpur,Uttar Pradesh,26.431,80.29,O+,62,128,20,21,3,0,SYNTHETIC_DATA_SET,42
2025-05-09,bank_002,Synthetic Reference Centre South,Kanpur,Uttar Pradesh,26.431,80.29,O+,78,128,24,8,0,0,SYNTHETIC_DATA_SET,42
2025-05-10,bank_002,Synthetic Reference Centre South,Kanpur,Uttar Pradesh,26.431,80.29,O+,66,128,8,18,2,1,SYNTHETIC_DATA_SET,42
2025-05-11,bank_002,Synthetic Reference Centre South,Kanpur,Uttar Pradesh,26.431,80.29,O+,67,128,14,13,0,0,SYNTHETIC_DATA_SET,42
2025-05-12,bank_002,Synthetic Reference Centre South,Kanpur,Uttar Pradesh,26.431,80.29,O+,77,128,20,10,0,0,SYNTHETIC_DATA_SET,42
2025-05-13,bank_002,Synthetic Reference Centre South,Kanpur,Uttar Pradesh,26.431,80.29,O+,68,128,10,17,2,0,SYNTHETIC_DATA_SET,42
2025-05-14,bank_002,Synthetic Reference Centre South,Kanpur,Uttar Pradesh,26.431,80.29,O+,75,128,15,7,1,0,SYNTHETIC_DATA_SET,42
2025-05-15,bank_002,Synthetic Reference Centre South,Kanpur,Uttar Pradesh,26.431,80.29,O+,79,128,21,15,2,0,SYNTHETIC_DATA_SET,42
2025-05-16,bank_002,Synthetic Reference Centre South,Kanpur,Uttar Pradesh,26.431,80.29,O+,74,128,9,13,1,0,SYNTHETIC_DATA_SET,42
2025-05-17,bank_002,Synthetic Reference Centre South,Kanpur,Uttar Pradesh,26.431,80.29,O+,78,128,22,18,0,0,SYNTHETIC_DATA_SET,42
2025-05-18,bank_002,Synthetic Reference Centre South,Kanpur,Uttar Pradesh,26.431,80.29,O+,73,128,12,16,1,0,SYNTHETIC_DATA_SET,42
2025-05-19,bank_002,Synthetic Reference Centre South,Kanpur,Uttar Pradesh,26.431,80.29,O+,84,128,19,6,2,0,SYNTHETIC_DATA_SET,42
2025-05-20,bank_002,Synthetic Reference Centre South,Kanpur,Uttar Pradesh,26.431,80.29,O+,81,128,8,9,2,0,SYNTHETIC_DATA_SET,42
2025-05-21,bank_002,Synthetic Reference Centre South,Kanpur,Uttar Pradesh,26.431,80.29,O+,87,128,11,5,0,0,SYNTHETIC_DATA_SET,42
2025-05-22,bank_002,Synthetic Reference Centre South,Kanpur,Uttar Pradesh,26.431,80.29,O+,97,128,18,8,0,0,SYNTHETIC_DATA_SET,42
2025-05-23,bank_002,Synthetic Reference Centre South,Kanpur,Uttar Pradesh,26.431,80.29,O+,103,128,15,7,2,0,SYNTHETIC_DATA_SET,42
2025-05-24,bank_002,Synthetic Reference Centre South,Kanpur,Uttar Pradesh,26.431,80.29,O+,106,128,16,12,1,0,SYNTHETIC_DATA_SET,42
2025-05-25,bank_002,Synthetic Reference Centre South,Kanpur,Uttar Pradesh,26.431,80.29,O+,112,128,17,10,1,0,SYNTHETIC_DATA_SET,42
2025-05-26,bank_002,Synthetic Reference Centre South,Kanpur,Uttar Pradesh,26.431,80.29,O+,117,128,18,12,1,0,SYNTHETIC_DATA_SET,42
2025-05-27,bank_002,Synthetic Reference Centre South,Kanpur,Uttar Pradesh,26.431,80.29,O+,111,128,14,18,2,0,SYNTHETIC_DATA_SET,42
2025-05-28,bank_002,Synthetic Reference Centre South,Kanpur,Uttar Pradesh,26.431,80.29,O+,104,128,13,19,1,0,SYNTHETIC_DATA_SET,42
2025-05-29,bank_002,Synthetic Reference Centre South,Kanpur,Uttar Pradesh,26.431,80.29,O+,100,128,8,12,0,0,SYNTHETIC_DATA_SET,42
2025-05-30,bank_002,Synthetic Reference Centre South,Kanpur,Uttar Pradesh,26.431,80.29,O+,111,128,19,6,2,0,SYNTHETIC_DATA_SET,42
2025-05-31,bank_002,Synthetic Reference Centre South,Kanpur,Uttar Pradesh,26.431,80.29,O+,115,128,9,4,1,0,SYNTHETIC_DATA_SET,42
2025-06-01,bank_002,Synthetic Reference Centre South,Kanpur,Uttar Pradesh,26.431,80.29,O+,121,128,17,10,1,0,SYNTHETIC_DATA_SET,42
2025-06-02,bank_002,Synthetic Reference Centre South,Kanpur,Uttar Pradesh,26.431,80.29,O+,117,128,12,15,1,0,SYNTHETIC_DATA_SET,42
2025-06-03,bank_002,Synthetic Reference Centre South,Kanpur,Uttar Pradesh,26.431,80.29,O+,120,128,11,6,2,0,SYNTHETIC_DATA_SET,42
2025-06-04,bank_002,Synthetic Reference Centre South,Kanpur,Uttar Pradesh,26.431,80.29,O+,113,128,10,12,5,0,SYNTHETIC_DATA_SET,42
2025-06-05,bank_002,Synthetic Reference Centre South,Kanpur,Uttar Pradesh,26.431,80.29,O+,105,128,10,13,5,0,SYNTHETIC_DATA_SET,42
2025-06-06,bank_002,Synthetic Reference Centre South,Kanpur,Uttar Pradesh,26.431,80.29,O+,99,128,18,21,3,0,SYNTHETIC_DATA_SET,42
2025-06-07,bank_002,Synthetic Reference Centre South,Kanpur,Uttar Pradesh,26.431,80.29,O+,97,128,9,10,1,0,SYNTHETIC_DATA_SET,42
2025-06-08,bank_002,Synthetic Reference Centre South,Kanpur,Uttar Pradesh,26.431,80.29,O+,94,128,7,8,2,0,SYNTHETIC_DATA_SET,42
2025-06-09,bank_002,Synthetic Reference Centre South,Kanpur,Uttar Pradesh,26.431,80.29,O+,99,128,20,15,0,0,SYNTHETIC_DATA_SET,42
2025-06-10,bank_002,Synthetic Reference Centre South,Kanpur,Uttar Pradesh,26.431,80.29,O+,95,128,8,12,0,0,SYNTHETIC_DATA_SET,42
2025-06-11,bank_002,Synthetic Reference Centre South,Kanpur,Uttar Pradesh,26.431,80.29,O+,96,128,12,8,3,0,SYNTHETIC_DATA_SET,42
2025-06-12,bank_002,Synthetic Reference Centre South,Kanpur,Uttar Pradesh,26.431,80.29,O+,96,128,12,11,1,0,SYNTHETIC_DATA_SET,42
2025-06-13,bank_002,Synthetic Reference Centre South,Kanpur,Uttar Pradesh,26.431,80.29,O+,90,128,9,14,1,0,SYNTHETIC_DATA_SET,42
2025-06-14,bank_002,Synthetic Reference Centre South,Kanpur,Uttar Pradesh,26.431,80.29,O+,97,128,16,9,0,0,SYNTHETIC_DATA_SET,42
2025-06-15,bank_002,Synthetic Reference Centre South,Kanpur,Uttar Pradesh,26.431,80.29,O+,110,128,19,5,1,0,SYNTHETIC_DATA_SET,42
2025-06-16,bank_002,Synthetic Reference Centre South,Kanpur,Uttar Pradesh,26.431,80.29,O+,114,128,14,9,1,0,SYNTHETIC_DATA_SET,42
2025-06-17,bank_002,Synthetic Reference Centre South,Kanpur,Uttar Pradesh,26.431,80.29,O+,122,128,19,11,0,0,SYNTHETIC_DATA_SET,42
2025-06-18,bank_002,Synthetic Reference Centre South,Kanpur,Uttar Pradesh,26.431,80.29,O+,123,128,15,13,1,0,SYNTHETIC_DATA_SET,42
2025-06-19,bank_002,Synthetic Reference Centre South,Kanpur,Uttar Pradesh,26.431,80.29,O+,121,128,11,13,0,0,SYNTHETIC_DATA_SET,42
2025-06-20,bank_002,Synthetic Reference Centre South,Kanpur,Uttar Pradesh,26.431,80.29,O+,126,128,13,6,2,0,SYNTHETIC_DATA_SET,42
2025-06-21,bank_002,Synthetic Reference Centre South,Kanpur,Uttar Pradesh,26.431,80.29,O+,119,128,7,14,0,0,SYNTHETIC_DATA_SET,42
2025-06-22,bank_002,Synthetic Reference Centre South,Kanpur,Uttar Pradesh,26.431,80.29,O+,118,128,16,15,2,0,SYNTHETIC_DATA_SET,42
2025-06-23,bank_002,Synthetic Reference Centre South,Kanpur,Uttar Pradesh,26.431,80.29,O+,110,128,9,17,0,0,SYNTHETIC_DATA_SET,42
2024-01-01,bank_002,Synthetic Reference Centre South,Kanpur,Uttar Pradesh,26.431,80.29,O-,42,99,11,4,1,0,SYNTHETIC_DATA_SET,42
2024-01-02,bank_002,Synthetic Reference Centre South,Kanpur,Uttar Pradesh,26.431,80.29,O-,51,99,12,3,0,0,SYNTHETIC_DATA_SET,42
2024-01-03,bank_002,Synthetic Reference Centre South,Kanpur,Uttar Pradesh,26.431,80.29,O-,63,99,15,3,0,0,SYNTHETIC_DATA_SET,42
2024-01-04,bank_002,Synthetic Reference Centre South,Kanpur,Uttar Pradesh,26.431,80.29,O-,62,99,8,7,2,0,SYNTHETIC_DATA_SET,42
2024-01-05,bank_002,Synthetic Reference Centre South,Kanpur,Uttar Pradesh,26.431,80.29,O-,66,99,15,11,0,0,SYNTHETIC_DATA_SET,42
2024-01-06,bank_002,Synthetic Reference Centre South,Kanpur,Uttar Pradesh,26.431,80.29,O-,71,99,10,5,0,0,SYNTHETIC_DATA_SET,42
2024-01-07,bank_002,Synthetic Reference Centre South,Kanpur,Uttar Pradesh,26.431,80.29,O-,74,99,11,7,1,0,SYNTHETIC_DATA_SET,42
2024-01-08,bank_002,Synthetic Reference Centre South,Kanpur,Uttar Pradesh,26.431,80.29,O-,72,99,9,11,0,0,SYNTHETIC_DATA_SET,42
2024-01-09,bank_002,Synthetic Reference Centre South,Kanpur,Uttar Pradesh,26.431,80.29,O-,82,99,16,5,1,0,SYNTHETIC_DATA_SET,42
2024-01-10,bank_002,Synthetic Reference Centre South,Kanpur,Uttar Pradesh,26.431,80.29,O-,83,99,7,6,0,0,SYNTHETIC_DATA_SET,42
2024-01-11,bank_002,Synthetic Reference Centre South,Kanpur,Uttar Pradesh,26.431,80.29,O-,89,99,9,3,0,0,SYNTHETIC_DATA_SET,42
2024-01-12,bank_002,Synthetic Reference Centre South,Kanpur,Uttar Pradesh,26.431,80.29,O-,84,99,2,3,4,0,SYNTHETIC_DATA_SET,42
2024-01-13,bank_002,Synthetic Reference Centre South,Kanpur,Uttar Pradesh,26.431,80.29,O-,96,99,17,4,1,0,SYNTHETIC_DATA_SET,42
2024-01-14,bank_002,Synthetic Reference Centre South,Kanpur,Uttar Pradesh,26.431,80.29,O-,92,99,6,9,1,0,SYNTHETIC_DATA_SET,42
2024-01-15,bank_002,Synthetic Reference Centre South,Kanpur,Uttar Pradesh,26.431,80.29,O-,95,99,10,4,3,0,SYNTHETIC_DATA_SET,42
2024-01-16,bank_002,Synthetic Reference Centre South,Kanpur,Uttar Pradesh,26.431,80.29,O-,99,99,13,1,1,0,SYNTHETIC_DATA_SET,42
2024-01-17,bank_002,Synthetic Reference Centre South,Kanpur,Uttar Pradesh,26.431,80.29,O-,99,99,6,5,0,0,SYNTHETIC_DATA_SET,42
2024-01-18,bank_002,Synthetic Reference Centre South,Kanpur,Uttar Pradesh,26.431,80.29,O-,99,99,13,10,1,1,SYNTHETIC_DATA_SET,42
2024-01-19,bank_002,Synthetic Reference Centre South,Kanpur,Uttar Pradesh,26.431,80.29,O-,99,99,13,10,1,0,SYNTHETIC_DATA_SET,42
2024-01-20,bank_002,Synthetic Reference Centre South,Kanpur,Uttar Pradesh,26.431,80.29,O-,87,99,12,22,2,1,SYNTHETIC_DATA_SET,42
2024-01-21,bank_002,Synthetic Reference Centre South,Kanpur,Uttar Pradesh,26.431,80.29,O-,92,99,12,6,1,0,SYNTHETIC_DATA_SET,42
2024-01-22,bank_002,Synthetic Reference Centre South,Kanpur,Uttar Pradesh,26.431,80.29,O-,95,99,10,5,2,0,SYNTHETIC_DATA_SET,42
2024-01-23,bank_002,Synthetic Reference Centre South,Kanpur,Uttar Pradesh,26.431,80.29,O-,96,99,7,2,4,0,SYNTHETIC_DATA_SET,42
2024-01-24,bank_002,Synthetic Reference Centre South,Kanpur,Uttar Pradesh,26.431,80.29,O-,96,99,11,10,1,0,SYNTHETIC_DATA_SET,42
2024-01-25,bank_002,Synthetic Reference Centre South,Kanpur,Uttar Pradesh,26.431,80.29,O-,97,99,10,7,2,0,SYNTHETIC_DATA_SET,42
2024-01-26,bank_002,Synthetic Reference Centre South,Kanpur,Uttar Pradesh,26.431,80.29,O-,75,99,15,30,7,1,SYNTHETIC_DATA_SET,42
2024-01-27,bank_002,Synthetic Reference Centre South,Kanpur,Uttar Pradesh,26.431,80.29,O-,73,99,5,7,0,0,SYNTHETIC_DATA_SET,42
2024-01-28,bank_002,Synthetic Reference Centre South,Kanpur,Uttar Pradesh,26.431,80.29,O-,72,99,6,6,1,0,SYNTHETIC_DATA_SET,42
2024-01-29,bank_002,Synthetic Reference Centre South,Kanpur,Uttar Pradesh,26.431,80.29,O-,77,99,13,8,0,0,SYNTHETIC_DATA_SET,42
2024-01-30,bank_002,Synthetic Reference Centre South,Kanpur,Uttar Pradesh,26.431,80.29,O-,84,99,13,5,1,0,SYNTHETIC_DATA_SET,42
2024-01-31,bank_002,Synthetic Reference Centre South,Kanpur,Uttar Pradesh,26.431,80.29,O-,89,99,11,6,0,0,SYNTHETIC_DATA_SET,42
2024-02-01,bank_002,Synthetic Reference Centre South,Kanpur,Uttar Pradesh,26.431,80.29,O-,95,99,8,1,1,0,SYNTHETIC_DATA_SET,42
2024-02-02,bank_002,Synthetic Reference Centre South,Kanpur,Uttar Pradesh,26.431,80.29,O-,99,99,11,3,2,0,SYNTHETIC_DATA_SET,42
2024-02-03,bank_002,Synthetic Reference Centre South,Kanpur,Uttar Pradesh,26.431,80.29,O-,96,99,11,12,2,0,SYNTHETIC_DATA_SET,42
2024-02-04,bank_002,Synthetic Reference Centre South,Kanpur,Uttar Pradesh,26.431,80.29,O-,91,99,4,9,0,0,SYNTHETIC_DATA_SET,42
2024-02-05,bank_002,Synthetic Reference Centre South,Kanpur,Uttar Pradesh,26.431,80.29,O-,93,99,8,5,1,0,SYNTHETIC_DATA_SET,42
2024-02-06,bank_002,Synthetic Reference Centre South,Kanpur,Uttar Pradesh,26.431,80.29,O-,99,99,14,6,0,0,SYNTHETIC_DATA_SET,42
2024-02-07,bank_002,Synthetic Reference Centre South,Kanpur,Uttar Pradesh,26.431,80.29,O-,99,99,8,8,0,0,SYNTHETIC_DATA_SET,42
2024-02-08,bank_002,Synthetic Reference Centre South,Kanpur,Uttar Pradesh,26.431,80.29,O-,99,99,7,7,0,0,SYNTHETIC_DATA_SET,42
