bank_id,bank_name,city,district,state,latitude,longitude,data_source,collected_at_utc,directory_snapshot
official_608,"Sardar Patel voulantary Blood Bank, Keshod",Keshod,Junagadh,Gujarat,21.297078,70.246131,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_609,Navkar Charitable Trust Mahuva Blood Bank,Bhavnagar,Bhavnagar,Gujarat,21.088961,71.769089,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_610,Lions Medical Trust Blood Bank Chikhali,Navsari,Navsari,Gujarat,20.947927,73.028072,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_611,"Navjeevan Blood Bank and Clinical Laboratory,  Veraval",Junagadh,Junagadh,Gujarat,20.919489,70.352739,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_612,Kumarpal Gandhi Blood Bank,Bharuch,Bharuch,Gujarat,21.628147,72.995778,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_613,Nationality Development Foundation Blood Bank Rajkot,Rajkot,Rajkot,Gujarat,22.283334,70.799999,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_614,Astha Voluntary Blood Bank Gondal,Gondal,Rajkot,Gujarat,21.959147,70.803122,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_615, Saurastra Voluntary Blood Bank Rajkot,Rajkot,Rajkot,Gujarat,22.30301,70.787022,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_616,Shri Ram Blood Bank Porbandar,Porbandar,Porbandar,Gujarat,21.640642,69.604689,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_617,G.G.Hospital Blood Bank,Jamnagar,Jamnagar,Gujarat,22.48531,70.058561,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_618,Diu District Blood Bank,Diu,Diu,Daman and Diu,20.712855,70.988929,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_619,Indian Red Cross Society Blood Bank,Amreli,Amreli,Gujarat,21.606994,71.22186,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_620,Government District Head Quarters Hospital Blood Bank,Mahaboobnagar,Mahbubnagar,Telangana,16.750213,77.991441,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_621,M/s. Medicare Multispeciality Hospital Blood Bank,Gulbarga,Kalaburagi,Karnataka,17.337775,76.844343,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_622,M/s. Indian Red Cross Society Blood Bank Yadgir,Yadgir,Yadgir,Karnataka,16.752789,77.138698,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_623,Rajaram Bapu Blood Bank,Sangli,Sangli,Maharashtra,17.048399,74.251122,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_624,Indian Red Cross Society Blood Bank,Ratnagiri,Ratnagiri,Maharashtra,17.019013,73.298977,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_625,Health Care Blood Bank,Gulbarga,Kalaburagi,Karnataka,17.3353831,76.8361997,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_626,Kolhapur Municipal Corporation Blood Bank,Kolhapur,Kolhapur,Maharashtra,16.698607,74.223891,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_627,M/s. Sai Aadhar Hospital Blood Bank,Mudhol,Bagalkot,Karnataka,16.325218,75.289397,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_628,Rajarshi Shahu Blood Bank,Kolhapur,Kolhapur,Maharashtra,16.691308,74.244866,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_629,Dr. B. N. M. Rural Ayurvedic Medical College and Hospital Blood Bank,Bijapur,Bijapur,Karnataka,16.8301759,75.7078424,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_630,Padmabhushan Vasantdada Patil Government Hospital Blood Bank,Sangli,Sangli,Maharashtra,16.852571,74.574678,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_631,Shri.R.R.Patil Shikashan Sheti sanshodhan Aani vikas sanstha Blood Bank,Kolhapur,Kolhapur,Maharashtra,16.680271,74.461733,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_632,S. S. Venutai Y. Chavan Sub-District Hospital Blood Bank Karad,Satara,Satara,Maharashtra,17.288048,74.186177,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_633,Indian Red Cross Society Blood Bank,Vikarabad,Rangareddy,Telangana,17.33643,77.904848,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_634,Civil Surgeon - General Hospital Blood Bank,Ratnagiri,Ratnagiri,Maharashtra,16.989126,73.298866,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_635,Khaja Banda Nawaz Teaching and General Hospital Blood Bank,Gulbarga,Kalaburagi,Karnataka,17.352728,76.853237,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_636,Miraj Medical Centre - Wanless Hospital Blood Bank,Sangli,Sangli,Maharashtra,16.832135,74.645472,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_637,Singareni Collieries Co. Ltd,Manuguru,Khammam,Telangana,17.931207,80.82662,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_638,Yashwantrao Chavan Blood Bank,Satara,Satara,Maharashtra,17.275751,74.18181,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_639,Instutute of Medical Science and Research Blood Bank and Blood Component Seperation Unit,Satara,Satara,Maharashtra,17.431214,74.549364,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_640,Dr. D. Y. Patil Hospital Blood Bank,Kolhapur,Kolhapur,Maharashtra,16.715186,74.256447,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_641,M/s. K. N. Gujar Blood Bank,Satara,Satara,Maharashtra,17.278263,74.183727,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_642,Late Balasaheb Datye - Lions Blood Bank,Kolhapur,Kolhapur,Maharashtra,16.681682,74.467741,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_643,Miraj Serological Institute Blood Bank,Sangli,Sangli,Maharashtra,16.828931,74.639399,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_644,Bharati Vidyapeeth University Medical college And Hospital Blood Bank,Sangli,Sangli,Maharashtra,16.841716,74.617969,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_645,Acharya Shree Tulsi Blood Bank ,Kolhapur,Kolhapur,Maharashtra,16.785709,74.56459,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_646,Krishna Hospital and Medical Research Centre Blood Bank Karad,Satara,Satara,Maharashtra,17.285065,74.185701,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_647,Shree Swami Samarth Blood Bank,Ratnagiri,Ratnagiri,Maharashtra,17.399914,73.547448,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_648,Smt. Anila Kantilal Kothari Blood Bank & Department of Hemato Oncology,Sangli,Sangli,Maharashtra,16.833879,74.635364,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_649,Rajashri Chatrapati Shahu Maharaj Government Medical College and Chatrapati Pramilaraje General Hospital Blood Bank,Kolhapur,Kolhapur,Maharashtra,16.701443,74.227074,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_650,Vande Mataram Samajik Samstha&#39;s - Jeevandhara Blood Bank,Kolhapur,Kolhapur,Maharashtra,16.69573,74.247263,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_651,B.L.D.E. Association&#39;s Medical College & Reserch Centre Blood Bank,Bijapur,Bijapur,Karnataka,16.845101,75.710641,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_652,Hindratna Prakashbapu Patil Blood Bank,Sangli,Sangli,Maharashtra,16.8537,74.580099,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_653,IRCS & RCH-II  Blood Bank District Hospital Wanaparthy ,WANAPARTHY ,Mahbubnagar,Telangana,16.362312,78.062182,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_654,Vasantdada Patil Blood Bank and Haematology Research Centre,Sangli,Sangli,Maharashtra,16.82132,74.649492,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_655,Mahatma Gandhi Hospital Blood Bank,Kolhapur,Kolhapur,Maharashtra,16.86221,74.240034,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_656,GMETS Dr. Goudars Blood Bank,Bijapur,Bijapur,Karnataka,16.828072,75.709979,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_657,Indian Red Cross Society Blood Bank - Shirgaonkar Blood Bank,Sangli,Sangli,Maharashtra,16.853702,74.575077,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_658,M/s. Vaatsalya Life Hospitals Navajeeva Blood Bank,Gulbarga,Kalaburagi,Karnataka,17.328477,76.847911,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_659,Akshay Blood Bank,Sangli,Sangli,Maharashtra,16.838026,74.651827,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_660,District Hospital Blood Bank,Gulbarga,Kalaburagi,Karnataka,17.328685,76.840743,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_661,Al-Ameen Medical College Hospital Blood Bank,Bijapur,Bijapur,Karnataka,16.825058,75.669209,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_662,Indian Red Cross Society Blood Bank,Karimnagar ,Karimnagar,Telangana,18.438555,79.128841,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_663,Government District Head Quarters Hospital Blood Bank,Karimnagar,Karimnagar,Telangana,18.438555,79.128841,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_664,Shree Basaveshwar Manav Vikas Gramin Sevabhavi Sanstha Blood Bank,Sangli,Sangli,Maharashtra,16.842421,74.619929,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_665,Jeevan Rekha Charitable Trust Blood Bank,Sangli,Sangli,Maharashtra,17.049271,75.204853,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_666,Sanjeevan Blood Bank,Kolhapur,Kolhapur,Maharashtra,16.706599,74.231346,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_667,Lions Blood Bank,Bijapur,Bijapur,Karnataka,16.827207,75.725839,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_668,HKES Blood Bank Organisation,Gulbarga,Kalaburagi,Karnataka,17.328385,76.844483,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_669,District Hospital Blood Bank Bijapur,Bijapur,Bijapur,Karnataka,16.828098,75.691713,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_670,Azad Panchi Group Charitable Trust Blood Bank,Sangli,Sangli,Maharashtra,16.844539,74.572891,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_671,Singareni Collieries Company Limited Area Hospital Blood Bank,Warangal ,Warangal,Telangana,18.400965,79.852782,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_672,Mother Voluntary Blood Bank,Warangal,Warangal,Telangana,18.000637,79.585628,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_673,Life Care Voluntary Blood Bank,Karimnagar ,Karimnagar,Telangana,18.443293,79.12973,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_674,Indian Red Cross Society,Kamareddy,Nizamabad,Telangana,18.322975,78.337899,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_675,V.T.Thakur Memorial Rotary,Kamareddy,Nizamabad,Telangana,18.323995,78.334305,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_676,"Indian Red Cross Society, Blood Bank",Hanumakonda,Warangal,Telangana,18.005635,79.557155,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_677,"Indian Red Cross Society Jagityal, Blood Bank",JAGTIAL,Karimnagar,Telangana,18.438555,79.128841,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_678,Kakatiya Voluntary Blood Bank (A Unit of Life Care Medical and Educational Society),Warangal,Warangal,Telangana,18.003153,79.579693,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_679,Apollo Reach Hospitals - Apollo Blood Bank,Subhash Nagar,Karimnagar,Telangana,18.454907,79.13294,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_680,Singareni Collieries Co. Ltd,Yellandu,Khammam,Telangana,17.594134,80.322363,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_681,Government Mahatma Gandhi Memorial Hospital Blood Bank,Warangal,Warangal,Telangana,17.990313,79.592843,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_682,Indian Red Cross Society,Siddipet,Medak,Telangana,18.098842,78.84139,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_683,The APVVP District Head Quarters Hospital,Sangareddy,Medak,Telangana,18.052936,78.261853,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
